PROVINCIA;HORARIO DEL SERVICIO;DIAS HABILES;RUTA;COSTO;TIPO DE TRANSPORTE;VEHICULOS X RUTA;ORIGEN ;DESTINO;FEDERACION/SINDICATO;TIPO DE LICENCIA;ESTADO;FECHA_ACTUALIZACION
INDEPENDENCIA;06:00AM / 06:0PM;7;"FREDYS ALEXIS 
MENDEZ MENDEZ";1000;CAMIONETA;1;SABANA REAL-LOS PINOS;NEIBA;UNATRAFIN ;Interurbano;N/A;18/7/2025
INDEPENDENCIA;06:00AM / 06:0PM;7;"EMILIO JUANKEY 
MEDINA CUEVAS";1000;CAMIONETA;1;SABANA REAL-LOS PINOS;NEIBA;UNATRAFIN ;Interurbano;N/A;18/7/2025
INDEPENDENCIA;06:00AM / 06:0PM;7;FRANCIS ENRIQUEZ MEDINA MEDINA;1000;CAMIONETA;1;SABANA REAL-LOS PINOS;NEIBA;UNATRAFIN ;Interurbano;N/A;18/7/2025
INDEPENDENCIA;01:00AM / 05:00PM;7;COMPAÑIA DE SERVICIOS DE TRANSPORTE DE PASAJEROS JIMANÍ - SANTO DOMINGO (COTRAPAJISADO);700;AUTOBÚS;23;JIMANI;SANTO DOMINGO;CONATRA;Interurbano;N/A;18/7/2025
INDEPENDENCIA;01:00AM / 05:00PM;7;COMPAÑIA DE SERVICIOS DE TRANSPORTE DE PASAJEROS JIMANÍ - SANTO DOMINGO (COTRAPAJISADO);700;MINIBÚS;8;JIMANI;SANTO DOMINGO;CONATRA;Interurbano;N/A;18/7/2025
INDEPENDENCIA;06:00AM / 06:0PM;7;ASODADUVE;200;MICROBÚS;8;DUVERGE ;JIMANI;UNATRAFIN ;Interurbano;N/A;18/7/2025
INDEPENDENCIA;06:00AM / 06:0PM;7;ASODADUVE;250;MICROBÚS;16;DUVERGE ;SANTA CRUZ DE BARAHONA;CONATRA;Interurbano;N/A;18/7/2025
INDEPENDENCIA;06:00AM / 06:0PM;7;ASODUVETRADUNE;150;CAMIONETA;2;DUVERGE ;NEIBA;CONATRA;Interurbano;N/A;18/7/2025
INDEPENDENCIA;06:00AM / 06:0PM;7;ASODUVETRADUNE;150;MICROBÚS;18;DUVERGE ;NEIBA;CONATRA;Interurbano;N/A;18/7/2025
INDEPENDENCIA;06:00AM / 06:0PM;7;ASODUVETRADUNE;150;CARROS;3;DUVERGE ;NEIBA;CONATRA;Interurbano;N/A;18/7/2025
INDEPENDENCIA;04:00AM / 04:00pm;7;ASODADUVE;500;MINIBÚS;18;DUVERGE ;SANTO DOMINGO;CONATRA;Interurbano;N/A;18/7/2025
INDEPENDENCIA;06:00AM / 06:0PM;7;ASOMICAMOMAJI;100;MICROBÚS;17;JIMANI ;MAL PASO;CONATRA;Interurbano;N/A;18/7/2025
INDEPENDENCIA;06:00AM / 06:0PM;7;ASOMICAMOMAJI;100;CARROS;18;JIMANI ;MAL PASO;CONATRA;Interurbano;N/A;18/7/2025
INDEPENDENCIA;06:00AM / 06:0PM;7;ALEJANDRO TRINIDAD PERDOMO;1000;CAMIONETA;1;SABANA REAL-LOS PINOS;NEIBA;UNATRAFIN ;Interurbano;N/A;18/7/2025
LA ALTAGRACIA;07:00AM/09:00AM/01:00AM/04:00PM;7;APTPRA SRL;400;AUTOBÚS;8;BAVARO;SANTO DOMINGO;N/A;Interurbano;N/A;18/7/2025
LA ALTAGRACIA;06:00AM / 07:00PM;7;SICHOAYURO;150;MINIBÚS;8;BOCA DE YUMA;LA ROMANA;N/A;Interurbano;N/A;18/7/2025
LA ALTAGRACIA;06:00AM / 07:00PM;7;APTPRA SRL;225;AUTOBÚS;27;HIGUEY;SAN PEDRO DE MACORIS;N/A;Interurbano;N/A;18/7/2025
LA ALTAGRACIA;05:00AM/09:00PM;7;COMPAÑÍA DE TRANSPORTE EXPRESO PUNTA CANA COMTRAEXPU, S.R.L.;300;AUTOBÚS;10;BAVARO-PUNTA CANA;SAN PEDRO DE MACORIS;N/A;Interurbano;N/A;2/10/2025
LA ALTAGRACIA;05:00AM/09:00PM;7;COMPAÑÍA DE TRANSPORTE EXPRESO PUNTA CANA COMTRAEXPU, S.R.L.;400;AUTOBÚS;7;BAVARO;SANTO DOMINGO;N/A;Interurbano;N/A;2/10/2025
LA ALTAGRACIA;05:00AM/09:00PM;7;EMPRESA COTRABAPU COMPAÑIA DE TRANSPORTE BAVARO PUNTA CANA, S.R.L.;-;AUTOBÚS;25;HIGUEY;JUANILLO;N/A;Interurbano;N/A;2/10/2025
;INACTIVA;7;APTPRA SRL;0;;;BAVARO;SAN PEDRO DE MACORIS;N/A;Interurbano;N/A;18/7/2025
LA ALTAGRACIA;04:00AM / 08:30PM;7;APTPRA SRL;350;AUTOBÚS;42;HIGUEY;SANTO DOMINGO;N/A;Interurbano;N/A;18/7/2025
LA ALTAGRACIA;06:00AM / 08:00PM;7;ASOCIACION DE TAXIS HIGUEY- VILLA HORTENSIA ;70;MICROBÚS;8;HIGUEY;VILLA HORTENCIA;N/A;Interurbano;N/A;18/7/2025
LA ALTAGRACIA;06:30AM / 05:00PM;7;ASOTRAHICANP;100;CAMIONETA;12;HIGUEY;CAMPO NUEVO;N/A;Interurbano;N/A;18/7/2025
LA ALTAGRACIA;06:30AM / 05:00PM;7;ASOTRAIHS;170;AUTOBÚS;4;HIGUEY;HATO MAYOR;N/A;Interurbano;N/A;18/7/2025
LA ALTAGRACIA;05:00AM / 10:00PM;7;ASOTRAIHS;140;AUTOBÚS;6;HIGUEY;EL SEIBO;N/A;Interurbano;N/A;18/7/2025
LA ALTAGRACIA;07:00AM / 05:00PM;7;ASOTRAIHS;150;MICROBÚS;4;HIGUEY;BAYAHIBE;N/A;Interurbano;N/A;18/7/2025
LA ALTAGRACIA;06:00AM / 08:00PM;7;HIGUEY TAXI;50;MICROBÚS;45;HIGUEY;LA OTRA BANDA;N/A;Interurbano;N/A;18/7/2025
LA ALTAGRACIA;06:00AM / 07:00PM;7;COPROTRAYU SRL;125;MICROBÚS;20;HIGUEY;BOCA DE YUMA (CABO SAN RAFAEL);N/A;Interurbano;N/A;18/7/2025
LA ALTAGRACIA;06:00AM / 07:00PM;7;COTRABAPU SRL;150;MINIBÚS;10;HIGUEY;CABEZA DE TORO;N/A;Interurbano;N/A;18/7/2025
LA ALTAGRACIA;05:00AM  /10:30PM;7;COTRABAPU SRL;450;AUTOBÚS;7;BÁVARO;SANTO DOMINGO;N/A;Interurbano;N/A;18/7/2025
LA ALTAGRACIA;05:00AM  /10:30PM;7;COTRABAPU SRL;150;AUTOBÚS;23;HIGUEY;ARENA GORDA (BAVARO-);N/A;Interurbano;N/A;18/7/2025
LA ALTAGRACIA;07:00AM / 05:30PM;7;SITRACARPA;100;CAMIONETA;15;HIGUEY;HATO DE MANA;N/A;Interurbano;N/A;18/7/2025
LA ALTAGRACIA;07:00AM / 05:30PM;7;SITRACARPA;100;MICROBÚS;0;HIGUEY;HATO DE MANA;N/A;Interurbano;N/A;18/7/2025
LA ALTAGRACIA;06:30AM / 05:00PM;7;SITRAHABLA;150;CAMIONETA;14;HIGUEY;ANAMUYITA- BLANDINO;N/A;Interurbano;N/A;18/7/2025
LA ALTAGRACIA;05:00AM / 06:30PM;7;SITRAHIMA;145;MINIBÚS;9;HIGUEY;UVERO ALTO;N/A;Interurbano;N/A;18/7/2025
LA ALTAGRACIA;05:00AM / 06:30PM;7;SITRAHIMA;145;MINIBÚS;9;HIGUEY;ARENA GORDA;N/A;Interurbano;N/A;18/7/2025
LA ALTAGRACIA;06:00AM / 07:00PM;7;SITRAHIMARA;100;CAMIONETA;14;HIGUEY;MARAGUA;N/A;Interurbano;N/A;18/7/2025
LA ALTAGRACIA;06:00AM / 07:00PM;7;SITRAHIMARA;100;MICROBÚS;0;HIGUEY;MARAGUA;N/A;Interurbano;N/A;18/7/2025
LA ALTAGRACIA;05:00AM / 06:30PM;7;APTRAHIMI SRL;225;MICROBÚS Y MINIBUS;4;HIGUEY;MICHES;N/A;Interurbano;N/A;18/7/2025
LA ALTAGRACIA;05:30AM / 08:30PM;7;SITRAHIR;150;MINIBÚS;23;HIGUEY;LA ROMANA;N/A;Interurbano;N/A;18/7/2025
LA ALTAGRACIA;05:30AM / 08:30PM;7;SITRAHIR;150;AUTOBÚS;8;HIGUEY;LA ROMANA;N/A;Interurbano;N/A;18/7/2025
LA ALTAGRACIA;05:00AM  /10:30PM;7;COTRABAPU SRL;150;MINIBÚS;22;HIGUEY ;JUANILLO;N/A;Interurbano;N/A;18/7/2025
LA ROMANA;05:00AM / 05:00PM;7;COTRAROLIBADO SRL;85;MINIBÚS;15;LA ROMANA;BAYAHIBE- DOMINICUS;N/A;Interurbano;N/A;18/7/2025
LA ROMANA;05:00AM / 05:00PM;7;COTRAROLIBADO SRL;85;MICROBÚS;5;LA ROMANA;BAYAHIBE- DOMINICUS;N/A;Interurbano;N/A;18/7/2025
LA ROMANA;05:00AM / 05:00PM;7;COTRAROLIBADO SRL;250;MINIBÚS;1;BAYAHIBE;SANTO DOMINGO;N/A;Interurbano;N/A;18/7/2025
LA ROMANA;05:00AM / 05:00PM;7;COTRAROLIBADO SRL;250;AUTOBÚS;1;BAYAHIBE;SANTO DOMINGO;N/A;Interurbano;N/A;18/7/2025
LA ROMANA;07:00AM / 05:00PM;7;ASODEMIROBAN SRL;250;MINIBÚS;1;BAYAHIBE;SANTO DOMINGO;N/A;Interurbano;N/A;18/7/2025
LA ROMANA;07:00AM / 05:00PM;7;ASOMIRO;250;MINIBÚS;3;BAYAHIBE;SANTO DOMINGO;N/A;Interurbano;N/A;18/7/2025
LA ROMANA;06:00AM / 06:00PM;7;SAMUEL PEMBUTON BERAS;75;MICROBÚS;2;GUAYMATE;LA ROMANA;"CONATRA
(CONEMTRARE)";Interurbano;N/A;18/7/2025
LA ROMANA;05:30AM / 10:00PM;7; ASOCHOPROMI;40;MICROBÚS;40;LA ROMANA;VILLA CALETA;N/A;Interurbano;N/A;18/7/2025
LA ROMANA;06:00AM / 06:00PM;7;ASODEMIROBAN SRL;85;MICROBÚS;2;LA ROMANA;BAYAHIBE- DOMINICUS;N/A;Interurbano;N/A;18/7/2025
LA ROMANA;07:30AM / 07:00PM;7; SICHOEM;40;MICROBÚS;15;LA ROMANA;CUMAYASA;"CONATRA
(CONEMTRARE)";Interurbano;N/A;18/7/2025
LA ROMANA;05:20AM / 10:30PM;7; SICHOEM;100;AUTOBÚS;15;LA ROMANA;SAN PEDRO DE MACORIS;"CONATRA
(CONEMTRARE)";Interurbano;N/A;18/7/2025
LA ROMANA;05:00AM / 09:30PM;7; SICHOEM;230;AUTOBÚS;60;LA ROMANA;SANTO DOMINGO;"CONATRA
(CONEMTRARE)";Interurbano;N/A;18/7/2025
LA ROMANA;06:00AM / 06:00PM;7; SICHOEM;40;MICROBÚS;6;LA ROMANA;CUCAMA;"CONATRA
(CONEMTRARE)";Interurbano;N/A;18/7/2025
LA ROMANA;05:20AM / 10:30PM;7; SICHOEM;40;MINIBÚS;5;LA ROMANA;SAN PEDRO DE MACORIS;"CONATRA
(CONEMTRARE)";Interurbano;N/A;18/7/2025
LA ROMANA;06:00AM / 06:00PM;7;ASOCHOPROLERO;100;MINIBÚS;11;LA ROMANA;BATEY LECHUGA;"CONATRA
(CONEMTRARE)";Interurbano;N/A;18/7/2025
LA ROMANA;05:30AM / 07:00PM;7;ASOCHOPROROCOL;140;MICROBÚS;14;LA ROMANA;COLON;N/A;Interurbano;N/A;18/7/2025
LA ROMANA;05:30AM / 07:00PM;7;ASOCHOPROROCOL;140;CAMIONETA;1;LA ROMANA;COLON;N/A;Interurbano;N/A;18/7/2025
LA ROMANA;05:30AM / 07:30PM;7;ASOMIRO;210;MINIBÚS, AUTOBUS;39;LA ROMANA;SANTO DOMINGO;N/A;Interurbano;N/A;18/7/2025
LA ROMANA;06:00AM / 07:00PM;7;ASOMIRO;40;MICROBÚS, MINIBUS;20;LA ROMANA;CUMAYASA;N/A;Interurbano;N/A;18/7/2025
LA ROMANA;06:00AM / 07:00PM;7;ASOMIRO;40;MICROBÚS;10;LA ROMANA;CUCAMA;N/A;Interurbano;N/A;18/7/2025
LA ROMANA;05:00AM / 07:30PM;7;ASOMIRO;100;MINIBÚS;12;LA ROMANA;SAN PEDRO DE MACORIS;N/A;Interurbano;N/A;18/7/2025
LA ROMANA;05:00AM / 07:30PM;7;ASOMIRO;100;AUTOBÚS;0;LA ROMANA;SAN PEDRO DE MACORIS;N/A;Interurbano;N/A;18/7/2025
LA ROMANA;05:30AM / 07:30PM;7;SICHOMIGUA;75;MINIBÚS;21;LA ROMANA;GUAYMATE;"CONATRA
(CONEMTRARE)";Interurbano;N/A;18/7/2025
LA VEGA;06:00AM / 05:00PM ;7;SITRAPACONST;500;MINIBÚS;2;CONSTANZA;SANTO DOMINGO;CONATRA;Interurbano;N/A;18/7/2025
LA VEGA;06:00AM / 05:00PM ;7;SITRAPACONST;75;CARROS, MICROBUS;4;CONSTANZA;TIREO;CONATRA;Interurbano;N/A;18/7/2025
LA VEGA;06:00AM / 05:00PM ;7;SITRAPACONST;150;MICROBÚS;1;CONSTANZA;EL RIO;CONATRA;Interurbano;N/A;18/7/2025
LA VEGA;06:00AM / 05:00PM ;7;SITRAPACONST;400;MINIBÚS;2;CONSTANZA;LA VEGA;CONATRA;Interurbano;N/A;18/7/2025
LA VEGA;05:00AM / 01:30PM;7;LINEA JUNIOR;500;MINIBÚS;2;CONSTANZA;SANTIAGO DE LOS CABALLEROS;CONATRA;Interurbano;N/A;18/7/2025
LA VEGA;06:00AM / 05:00PM ;7;SITRAPACONST;250;CAMIONETA;34;CONSTANZA;ABANICO;CONATRA;Interurbano;N/A;18/7/2025
LA VEGA;06:00AM / 05:00PM ;7;SITRAPACONST;250;CAMIONETA;13;CONSTANZA;JARABACOA;CONATRA;Interurbano;N/A;18/7/2025
LA VEGA;06:00AM / 05:00PM ;7;SITRAPACONST;75;CAMIONETA;12;CONSTANZA;TIREO;CONATRA;Interurbano;N/A;18/7/2025
LA VEGA;06:00AM / 05:00PM ;7;SITRAPACONST;150;CAMIONETA;4;CONSTANZA;EL RIO;CONATRA;Interurbano;N/A;18/7/2025
LA VEGA;06:00AM / 05:00PM ;7;SITRAPACONST;400;CAMIONETA;1;CONSTANZA;LA VEGA;CONATRA;Interurbano;N/A;18/7/2025
LA VEGA;06:00AM / 05:00PM ;7;SITRAPACONST;250;MICROBÚS;7;CONSTANZA;ABANICO;CONATRA;Interurbano;N/A;18/7/2025
LA VEGA;06:00AM / 03:00PM;7;ELVIS ANTONIO RAMOS ;75;CAMIONETA;15;JARABACOA;JUNUMUCU - ARENOSO;MOCHOTRAN ;Interurbano;N/A;18/7/2025
LA VEGA;06:00AM / 03:00PM;7;SICHOMA;150;CAMIONETA;16;JARABACOA;MANABAO;NO AFILIADO-S;Interurbano;N/A;18/7/2025
LA VEGA;06:00AM / 06:00PM;7;COOP. SERV. NIÑO GRULLON;100;CARROS;77;JIMA ABAJO;LA VEGA;MOCHOTRAN ;Interurbano;N/A;18/7/2025
LA VEGA;05:00AM / 08:15PM;7;ASOTRAEVESA - QUINTO PATIO;125;MICROBÚS;47;LA VEGA;SANTIAGO DE LOS CABALLEROS;CONATRA;Interurbano;N/A;18/7/2025
LA VEGA;05:45AM / 08:00PM;7;EXPRESO UCHOMVESA;125;MICROBÚS;32;LA VEGA;SANTIAGO DE LOS CABALLEROS;CONATRA;Interurbano;N/A;18/7/2025
LA VEGA;06:30AM / 06:30PM;7;SICHOMVESA;125;CARROS, MICROBUS;3;LA VEGA;SANTIAGO DE LOS CABALLEROS;CONATRA;Interurbano;N/A;18/7/2025
LA VEGA;05:00AM / 7:30PM;7;EXPRESO VEGANO C X A;300;AUTOBÚS;20;LA VEGA;SANTO DOMINGO;CONATRA;Interurbano;N/A;18/7/2025
LA VEGA;06:00AM / 06:00PM;7;SICHOUJA;150;MICROBÚS;52;LA VEGA;JARABACOA;CONATRA;Interurbano;N/A;18/7/2025
LA VEGA;06:30AM / 06:30PM;7;SICHOUVB;150;MICROBÚS;34;LA VEGA;BONAO;MOCHOTRAN ;Interurbano;N/A;18/7/2025
LA VEGA;06:00AM / 06:00PM;7;SINDICATO DE CHOFERES LA VEGA-LAPRESA;200;CARROS;8;LA VEGA;LA PRESA;NO AFILIADO-S;Interurbano;N/A;18/7/2025
LA VEGA;05:40AM / 04:40PM;7;JOSE C. LEONARDO JIMENEZ;100;MICROBÚS;4;LA VEGA;EL PINO;MOCHOTRAN ;Interurbano;N/A;18/7/2025
LA VEGA;06:00AM / 06:00PM;7;SICHOYAYA;75;MICROBÚS;18;LA VEGA;LAS YAYAS;MOCHOTRAN ;Interurbano;N/A;18/7/2025
LA VEGA;06:00AM / 06:00PM;7;SICHORIVELAVE;75;CARROS, MICROBUS;12;LA VEGA;RIO VERDE LA LIMA;MOCHOTRAN ;Interurbano;N/A;18/7/2025
LA VEGA;06:00AM / 06:00PM;7;SICHOPRO;100;MICROBÚS;10;LA VEGA;SABANA REY;MOCHOTRAN ;Interurbano;N/A;18/7/2025
LA VEGA;06:00AM / 06:00PM;7;UNION DE CHOFERES LA VEGA;100;CARROS;17;LA VEGA;LA TORRE;MOCHOTRAN ;Interurbano;N/A;18/7/2025
LA VEGA;06:00AM / 06:00PM;7;SINDICATO DE CHOFERES LA VEGA- MOCA (CONFORTANS);110;CAMIONETA;1;LA VEGA;MOCA;MOCHOTRAN ;Interurbano;N/A;18/7/2025
LA VEGA;06:00AM / 06:00PM;7;SINDICATO DE CHOFERES LA VEGA- MOCA (CONFORTANS);110;MICROBÚS;44;LA VEGA;MOCA;MOCHOTRAN ;Interurbano;N/A;18/7/2025
LA VEGA;06:00AM / 06:00PM;7;SICHOVEBA;60;MICROBÚS;14;LA VEGA;BARRANCA-BACUI;MOCHOTRAN ;Interurbano;N/A;18/7/2025
LA VEGA;06:00AM / 06:00PM;7;LMC (LA VEGA- RANCHITO);75;MICROBÚS;30;LA VEGA;RANCHITO;MOCHOTRAN ;Interurbano;N/A;18/7/2025
LA VEGA;06:00AM / 06:00PM;7;SIND. LA VEGA-LAS CABULLA;85;CAMIONETA;20;LA VEGA;LAS CABUYAS;MOCHOTRAN ;Interurbano;N/A;18/7/2025
LA VEGA;06:00AM / 06:00PM;7;SINDICATO DE CHOFERES SAN;150;CAMIONETA;21;LA VEGA;LA LLANADA;MOCHOTRAN ;Interurbano;N/A;18/7/2025
LA VEGA;06:00AM / 06:00PM;7;SINDICATO DE TRANPORTE HOYA GRANDE;75;CAMIONETA;16;LA VEGA;HOYA GRANDE;MOCHOTRAN ;Interurbano;N/A;18/7/2025
LA VEGA;06:00AM / 06:00PM;7;SINDICATO DE TRANPORTE HOYA GRANDE;75;MICROBÚS;0;LA VEGA;HOYA GRANDE;MOCHOTRAN ;Interurbano;N/A;18/7/2025
LA VEGA;06:30AM / 06:30PM;7;SIND. CHOF. LA VEGA-CAYET;100;CAMIONETA;20;LA VEGA;CAYETANO GERMOSÉN;MOCHOTRAN ;Interurbano;N/A;18/7/2025
LA VEGA;06:30AM / 06:30PM;7;ASOCIACION NACIONAL DE CHOFERES (ANCE);75;CAMIONETA;21;LA VEGA;MAGUEY;MOCHOTRAN ;Interurbano;N/A;18/7/2025
LA VEGA;06:30AM / 06:30PM;7;SINDICATO DE TRANPORTE HOYA GRANDE;75;CARROS;1;LA VEGA;HOYA GRANDE;MOCHOTRAN ;Interurbano;N/A;18/7/2025
LA VEGA;06:30AM / 06:30PM;7;SICHORIVELAVE;75;CAMIONETA;0;LA VEGA;RIO VERDE LA LIMA;MOCHOTRAN ;Interurbano;N/A;18/7/2025
LA VEGA;06:30AM / 06:30PM;7;SICHOVITA;150;MICROBÚS;12;LA VEGA ;VILLA TAPIA-SALCEDO;MOCHOTRAN ;Interurbano;N/A;18/7/2025
LA VEGA;06:30AM / 06:30PM;7;SICHOVITA;150;CAMIONETA;1;LA VEGA ;VILLA TAPIA-SALCEDO;MOCHOTRAN ;Interurbano;N/A;18/7/2025
LA VEGA;06:30AM / 06:30PM;7;IGNACIO DE JESUS ALMONTE;60;CARROS;1;SANTO CERRO;LA VEGA;MOCHOTRAN ;Interurbano;N/A;18/7/2025
LA VEGA;06:30AM / 06:30PM;7;FRANCISCO ERNESTO SANCHEZ;60;CARROS;1;SANTO CERRO;LA VEGA;MOCHOTRAN ;Interurbano;N/A;18/7/2025
MARIA TRINIDAD SANCHEZ;06:00AM;7;TRANSPORTE CESAR ALFREDO LOPEZ;500;MINIBÚS;1;CABRERA;SANTO DOMINGO;CONATRA-A;Interurbano;N/A;18/7/2025
MARIA TRINIDAD SANCHEZ;06:00AM;7;"BALTOLO VARGAS CENA
TRANSPORTE LINARES";500;AUTOBÚS;1;CABRERA ;SANTO DOMINGO;CONATRA;Interurbano;N/A;18/7/2025
MARIA TRINIDAD SANCHEZ;06:00AM;7;RAFAEL ANT.SOSA VILLA;500;AUTOBÚS;1;CABRERA ;SANTO DOMINGO;CONATRA;Interurbano;N/A;18/7/2025
MARIA TRINIDAD SANCHEZ;04:45AM / 06:00PM;7;ASOCHONASAN;350;MINIBÚS;10;NAGUA;SANTIAGO DE LOS CABALLEROS;CONATRA-A;Interurbano;N/A;18/7/2025
MARIA TRINIDAD SANCHEZ;04:40AM / 06:00PM;7;ASOCHOTRAPUNSA;200;MICROBÚS;51;NAGUA;SANCHEZ- SAMANA;CONATRA;Interurbano;N/A;18/7/2025
MARIA TRINIDAD SANCHEZ;04:40AM / 06:00PM;7;SICHOMINASAN (TRANSDONASADO S.R.L.);450;MINIBÚS;17;NAGUA;SANTO DOMINGO;CONATRA;Interurbano;N/A;18/7/2025
MARIA TRINIDAD SANCHEZ;07:00AM / 05:00PM;7;SICHOCAGEN;200;MICROBÚS;1;NAGUA;LA TOTUMA ;UNATRAFIN ;Interurbano;N/A;18/7/2025
MARIA TRINIDAD SANCHEZ;05:40AM / 06:00PM;7;"ASOCHONAFRAN
";200;MICROBÚS;4;NAGUA;SAN FRANCISCO DE MACORIS;CONATRA-A;Interurbano;N/A;18/7/2025
MARIA TRINIDAD SANCHEZ;06:00AM;7;SINDICATO DE CHOFERES NAGUA-BAOBA;150;CAMIONETA;3;NAGUA;BAOBA;CONATRA;Interurbano;N/A;18/7/2025
MARIA TRINIDAD SANCHEZ;06:00AM;7;ARCENIO REYNOSO VALDEZ;100;CAMIONETA;1;NAGUA;LA CEJAS;CONATRA;Interurbano;N/A;18/7/2025
MARIA TRINIDAD SANCHEZ;06:00AM;7;SICHONARIN;100;CAMIONETA;10;NAGUA;RINCON;CONATRA;Interurbano;N/A;18/7/2025
MARIA TRINIDAD SANCHEZ;06:00AM / 07:00PM;7;SICHOCANA;100;CAMIONETA;50;NAGUA;EL POZO;CONATRA;Interurbano;N/A;18/7/2025
MARIA TRINIDAD SANCHEZ;07:00AM;7;WILLIAN CONTRERAS;100;CAMIONETA;1;NAGUA; EL AGUACATE;NO AFILIADO-S;Interurbano;N/A;18/7/2025
MARIA TRINIDAD SANCHEZ;07:00AM;7;ELVIS ORLANDO GUZMAN MOREL;200;CAMIONETA;1;NAGUA;LA CAPILLA;NO AFILIADO-S;Interurbano;N/A;18/7/2025
MARIA TRINIDAD SANCHEZ;07:00AM;7;ASOCHONACOLGUA;150;CAMIONETA;13;NAGUA;LA COLMENA-EL GUAYABO;CONATRA;Interurbano;N/A;18/7/2025
MARIA TRINIDAD SANCHEZ;05:40AM / 06:00PM;7;"ASOCHONAFRAN
";200;CAMIONETA;65;NAGUA;SAN FRANCISCO DE MACORIS;CONATRA-A;Interurbano;N/A;18/7/2025
MARIA TRINIDAD SANCHEZ;06:00AM / 08:00PM;7;SICHOMNACAJUAN;200;MICROBÚS;53;NAGUA ; RIO SAN JUAN;CONATRA;Interurbano;N/A;18/7/2025
MARIA TRINIDAD SANCHEZ;07:00AM;7;PASTOR CALDERON TORIBIO;150;CAMIONETA;1;NAGUA ;EL PUJADOR;NO AFILIADO-S;Interurbano;N/A;18/7/2025
MARIA TRINIDAD SANCHEZ;07:00AM;7;SICHONAJA;200;CAMIONETA;11;NAGUA ;RINCON DE MOLINILLO Y YUNA;CONATRA;Interurbano;N/A;18/7/2025
MARIA TRINIDAD SANCHEZ;07:30AM / 05:30PM;7;SICHONARIS;250;CAMIONETA;16;NAGUA ;MONTELLANO;CONATRA;Interurbano;N/A;18/7/2025
MARIA TRINIDAD SANCHEZ;08:00AM / 06:00PM;7; ASOCADOCAPA;100;CAMIONETA;5;NAGUA ;EL PAPAYO;CONATRA;Interurbano;N/A;18/7/2025
MARIA TRINIDAD SANCHEZ;07:00AM / 05:00PM;7; SICHONASAN;150;CAMIONETA;10;NAGUA ; SANTA MARIA;CONATRA;Interurbano;N/A;18/7/2025
MARIA TRINIDAD SANCHEZ;07:00AM / 05:00PM;7; SICHOCAGEN ;200;CAMIONETA;11;NAGUA ; LOS GENGIBRES ;UNATRAFIN ;Interurbano;N/A;18/7/2025
MARIA TRINIDAD SANCHEZ;07:00AM / 05:00PM;7; SICHOCAGEN ;0;CAMIONETA;2;NAGUA ;" 
 
LA TOTUMA ";UNATRAFIN ;Interurbano;N/A;18/7/2025
MARIA TRINIDAD SANCHEZ;06:00AM;7;MANUEL BERTILIO LIRIANO;300;MICROBÚS;2;RIO SAN JUAN ;SANTIAGO DE LOS CABALLEROS;NO AFILIADO-S;Interurbano;N/A;18/7/2025
MARIA TRINIDAD SANCHEZ;06:00AM / 06:00PM;7;"PABLO BRITO TAVARES
JULIAN DE LA CRUZ";200;CAMIONETA;8;RIO SAN JUAN ;PALMARITO;CONATRA;Interurbano;N/A;18/7/2025
MARIA TRINIDAD SANCHEZ;06:00AM;7;JUAN VARGAS DECENA;500;MINIBÚS;2;RIO SAN JUAN - NAGUA;SANTO DOMINGO;CONATRA-A;Interurbano;N/A;18/7/2025
MARIA TRINIDAD SANCHEZ;04:40 Y 06:00PM;7;ASOCHOTRANASA;200;CAMIONETA;5;NAGUA;SANCHEZ;NO AFILIADO-S;Interurbano;N/A;18/7/2025
MARIA TRINIDAD SANCHEZ;06:00AM;7;AURELIO BENAVIDEZ TORRES;150;MICROBÚS;1;BAOBA DEL PINAL (NAGUA);SANTO DOMINGO;NO AFILIADO-S;Interurbano;N/A;18/7/2025
MARIA TRINIDAD SANCHEZ;07:00AM;7;SILVERIO CEPEDA;150;CAMIONETA;0;NAGUA;EL AGUACATE;NO AFILIADO-S;Interurbano;N/A;18/7/2025
MONSEÑOR NOUEL;07:00AM / 07:00PM;7;SINDICATO DE CHOFERES DE VILLA DE LAS HORTENCIAS;50;MICROBÚS, CARROS;19;BONAO;PIEDRA BLANCA-SAN JOSE DEL PUERTO;CONATRA;Interurbano;N/A;18/7/2025
MONSEÑOR NOUEL;07:00AM / 07:00PM;7;SINDICATO DE CHOFERES DE VILLA DE LAS HORTENCIAS;50;CARROS;23;BONAO;PIEDRA BLANCA-SAN JOSE DEL PUERTO;CONATRA;Interurbano;N/A;18/7/2025
MONSEÑOR NOUEL;05:00AM / 06:30PM;7;TAREA BUS SRL ;220;AUTOBÚS;25;BONAO;SANTO DOMINGO;CONATRA;Interurbano;N/A;18/7/2025
MONSEÑOR NOUEL;06:00AM / 06:00PM;7;ACHOMAPIBLABO ;100;MICROBÚS;24;BONAO ;MAIMON;CONATRA;Interurbano;N/A;18/7/2025
MONSEÑOR NOUEL;06:30AM / 06:00PM;7;SICHOMIBO ;75;MICROBÚS;8;BONAO ;EL VERDE ;CONATRA;Interurbano;N/A;18/7/2025
MONSEÑOR NOUEL;05:50AM / 07:00PM;7;TRANSBOSAN;200;MICROBÚS;18;BONAO ;SANTIAGO DE LOS CABALLEROS;CONATRA;Interurbano;N/A;18/7/2025
